Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Store_Age
1,754,62.2168,383.5008,6,0.16216286,21.1,3,2,1,2,11
1,1025,177.0054,2101.2648,1,0.081652352,9.1,6,1,2,1,16
0,1540,130.9968,2348.9424,9,0.061434045,15.25,3,2,1,2,11
0,1515,109.5228,1657.842,8,0.017073332,14.35,7,1,1,1,18
0,813,248.8434,6705.2718,5,0.11880685699999999,12.792854228644991,5,2,1,3,35
1,640,53.6982,1525.3478,3,0.092694107,5.885,1,2,0,1,33
0,155,148.076,1464.76,4,0.065183228,16.1,8,0,2,1,23
1,207,224.0062,3837.0054,15,0.005561538,12.792854228644991,5,2,1,3,35
0,74,84.1592,1073.2696,14,0.024635077000000002,19.7,1,2,0,1,33
1,494,100.6358,2010.7160000000001,5,0.126313413,11.5,2,1,1,1,13
1,850,180.4292,2189.1504,2,0.066383907,16.5,7,1,1,1,18
1,881,147.876,4540.755999999999,5,0.066279832,15.15,9,0,1,1,21
1,929,184.295,2014.045,10,0.042681522,12.15,8,0,2,1,23
1,599,112.4544,1230.3984,6,0.0,15.7,1,2,0,1,33
0,219,55.8272,1454.1072,4,0.038736837999999996,11.6,2,1,1,1,13
0,1150,37.6164,308.9312,5,0.098910759,12.85,1,2,0,1,33
0,18,65.6168,639.168,14,0.049178998,15.0,7,1,1,1,18
1,1248,241.9512,2908.2144,6,0.057011062,11.0,1,2,0,1,33
0,129,155.5998,1691.7978,7,0.003589104,5.88,1,2,0,1,33
0,1552,253.4698,6849.0846,9,0.0,7.825,2,1,1,1,13
1,463,60.2194,1733.7432,5,0.043690499,12.792854228644991,5,2,1,3,35
1,633,173.7712,175.7712,2,0.10154201,10.695,0,2,1,0,22
0,1438,152.6024,6072.096,8,0.025164132000000002,12.792854228644991,5,2,1,3,35
1,1197,231.23,2330.3,4,0.119077255,13.6,1,2,0,1,33
0,716,230.3326,1386.1956,2,0.021497594,8.06,2,1,1,1,13
0,1057,262.6226,7136.7102,3,0.025702129,12.792854228644991,5,2,1,3,35
0,1437,61.0562,296.281,9,0.075000682,7.105,0,2,1,0,22
0,1356,58.3588,1545.9876,11,0.11841968300000001,18.6,7,1,1,1,18
1,1102,171.8448,2556.672,6,0.035151215,9.5,8,0,2,1,23
0,1012,182.4266,2028.6926,6,0.04441405599999999,16.85,8,0,2,1,23
0,1261,123.7072,2450.144,13,0.052471995,17.85,2,1,1,1,13
0,1227,117.4782,1906.8512,4,0.020853376,13.1,1,2,0,1,33
0,1342,180.766,5033.448,9,0.047791877999999996,11.3,9,0,1,1,21
0,300,120.4124,1777.6860000000001,0,0.02136022,13.3,3,2,1,2,11
1,314,177.0054,3677.2134,6,0.103988736,15.2,7,1,1,1,18
1,1139,94.3436,945.436,4,0.114581955,20.7,3,2,1,2,11
0,423,89.7146,182.4292,3,0.02556185,7.405,0,2,1,0,22
0,996,100.5384,1675.1528,0,0.046459438,6.15,3,2,1,2,11
1,516,182.5608,3307.6944,4,0.023322477999999997,11.35,8,0,2,1,23
0,412,223.0772,1779.0176,6,0.175962247,19.85,6,1,2,1,16
0,1029,103.3648,311.5944,10,0.255929096,12.792854228644991,4,0,2,0,35
1,891,58.1588,343.5528,5,0.08233301900000001,8.18,1,2,0,1,33
0,985,165.0184,3302.368,1,0.021757269,12.15,9,0,1,1,21
0,78,176.4028,4250.4672,4,0.0226994,6.03,6,1,2,1,16
1,448,36.9506,759.012,5,0.110653377,15.85,2,1,1,1,13
0,743,245.7802,245.6802,5,0.06577152900000001,18.6,0,2,1,0,22
0,1457,262.3278,1561.9668,8,0.0,12.0,2,1,1,1,13
0,1337,114.686,1358.2320000000002,9,0.0,17.1,3,2,1,2,11
1,991,217.9508,2821.6604,6,0.024991056,10.5,8,0,2,1,23
0,358,256.3304,6199.9296,5,0.013658248000000001,17.5,9,0,1,1,21
0,1230,255.2356,6867.0612,6,0.034278413,16.1,1,2,0,1,33
0,1363,61.3536,183.7608,8,0.0,20.1,0,2,1,0,22
0,1035,125.6046,622.523,1,0.18530651399999998,12.792854228644991,4,0,2,0,35
1,149,122.6072,122.5072,6,0.051794957999999995,7.55,0,2,1,0,22
1,581,194.81099999999998,2749.7540000000004,10,0.027058066000000002,19.25,1,2,0,1,33
1,1120,49.2376,958.752,5,0.041740902,19.6,3,2,1,2,11
1,1031,161.9578,1444.1202,6,0.035400659,14.85,3,2,1,2,11
1,747,52.2666,615.1992,13,0.099535996,14.65,3,2,1,2,11
0,944,107.0964,1472.7496,13,0.17533647100000002,9.3,2,1,1,1,13
1,1235,237.5222,7170.666,4,0.143319995,12.792854228644991,5,2,1,3,35
0,1401,163.921,2446.815,11,0.01950565,14.5,9,0,1,1,21
0,107,37.9506,569.259,7,0.071846495,8.365,8,0,2,1,23
1,703,252.3382,4794.4258,6,0.0,12.85,8,0,2,1,23
1,705,79.49600000000001,1438.128,13,0.017887238,13.5,9,0,1,1,21
0,645,94.712,1304.968,13,0.159967845,7.365,8,0,2,1,23
1,691,130.4994,2184.4898,2,0.020718655,21.1,8,0,2,1,23
0,1529,117.4492,1621.8888,8,0.096592065,12.792854228644991,5,2,1,3,35
0,498,253.6724,5033.448,13,0.074460855,9.5,9,0,1,1,21
0,285,254.90400000000002,3036.048,15,0.030789913999999998,12.85,2,1,1,1,13
0,168,216.6192,3020.0688,6,0.030216782999999997,14.0,3,2,1,2,11
1,1092,86.3882,1545.9876,6,0.094279004,18.35,6,1,2,1,16
1,1134,210.9928,210.3928,13,0.04022593,12.792854228644991,4,0,2,0,35
1,809,33.6874,1023.3346,1,0.16852746300000002,7.155,7,1,1,1,18
1,921,257.633,4613.994000000001,6,0.077304459,5.82,6,1,2,1,16
0,1462,108.6912,1201.1032,11,0.0,17.75,3,2,1,2,11
1,1071,88.2514,1505.3738,6,0.142570104,18.0,1,2,0,1,33
1,339,57.6904,585.904,15,0.043968652000000004,7.06,9,0,1,1,21
0,238,241.3854,2900.2248,4,0.045076878,15.6,7,1,1,1,18
0,1527,192.5162,3078.6592,8,0.030347403999999998,12.792854228644991,5,2,1,3,35
0,1325,191.053,3415.554,9,0.052492122,12.3,6,1,2,1,16
1,776,238.0248,1896.1984,10,0.077999504,15.0,6,1,2,1,16
0,1054,141.218,2936.178,13,0.012597384,18.2,1,2,0,1,33
0,1395,154.034,2450.144,11,0.023179181,20.5,9,0,1,1,21
1,2,183.6924,1295.6468,14,0.128126825,8.27,9,0,1,1,21
0,1077,52.7324,2492.7552,3,0.097410707,12.792854228644991,5,2,1,3,35
0,43,154.534,2603.278,4,0.028417272,8.93,8,0,2,1,23
1,926,225.8062,3159.8868,0,0.049902382,6.215,2,1,1,1,13
1,303,190.7162,1154.4972,4,0.014823358,20.25,7,1,1,1,18
1,669,57.7588,1145.1760000000002,2,0.061424738,7.895,3,2,1,2,11
1,337,77.0644,2278.3676,6,0.049594299,19.35,1,2,0,1,33
0,1381,160.2604,1901.5248,8,0.113939434,9.695,8,0,2,1,23
0,1430,185.0608,551.2824,9,0.027532257999999997,12.792854228644991,4,0,2,0,35
0,202,87.6198,1133.8574,4,0.045016894,8.21,7,1,1,1,18
0,366,146.8076,1330.2684,5,0.086307051,7.3,7,1,1,1,18
1,580,107.4622,3705.177,3,0.10408337599999999,20.0,8,0,2,1,23
0,699,165.3526,1151.1682,2,0.061154604,7.865,9,0,1,1,21
0,57,42.2138,40.6138,4,0.184035253,12.792854228644991,4,0,2,0,35
1,1141,234.0958,467.3916,6,0.024815023999999998,20.35,0,2,1,0,22
1,1125,183.5634,4725.8484,0,0.10691805199999999,16.0,9,0,1,1,21
0,1525,158.0604,3327.6684,8,0.0,18.0,9,0,1,1,21
0,501,121.7072,1347.5792,5,0.10510455199999999,18.7,3,2,1,2,11
1,657,115.9466,4124.630999999999,6,0.08793675199999999,12.792854228644991,5,2,1,3,35
0,19,232.8642,3485.4629999999997,4,0.056795923,10.6,8,0,2,1,23
0,37,144.0102,1749.7224,14,0.176070535,5.655,2,1,1,1,13
0,68,43.9428,131.8284,4,0.19244045,12.792854228644991,4,0,2,0,35
0,1165,35.3558,237.6906,1,0.051871718,10.195,3,2,1,2,11
0,716,230.2326,693.0978,2,0.035780177,8.06,0,2,1,0,22
1,1211,227.1062,225.7062,6,0.104463896,16.35,0,2,1,0,22
1,844,146.9102,1895.5326,6,0.049162885,6.46,8,0,2,1,23
0,1340,157.792,3994.8,9,0.072655379,13.5,6,1,2,1,16
0,1520,190.8162,2693.8268,9,0.050442528,16.2,7,1,1,1,18
0,1286,173.1422,2931.5174,9,0.177992139,19.1,3,2,1,2,11
0,92,188.1872,3214.4824,7,0.0,12.792854228644991,5,2,1,3,35
0,701,83.025,1414.825,5,0.015131684,5.48,9,0,1,1,21
0,195,158.7578,2085.9514,6,0.031151714,6.055,9,0,1,1,21
0,1557,186.6214,3203.1638,8,0.024456797000000002,9.6,1,2,0,1,33
0,89,160.2236,322.2472,14,0.192540665,6.135,0,2,1,0,22
0,34,197.9768,1182.4608,14,0.01732573,8.43,8,0,2,1,23
1,2,185.9924,555.2772,14,0.127821472,8.27,1,2,0,1,33
1,890,197.111,785.6439999999999,10,0.012477512,10.195,9,0,1,1,21
0,1523,129.531,2077.2960000000003,8,0.028980533,14.0,3,2,1,2,11
0,131,36.8532,755.0172,7,0.070356805,8.01,9,0,1,1,21
0,196,125.8046,747.0276,6,0.057396092,16.25,8,0,2,1,23
0,1065,219.6166,3483.4656,1,0.048017962000000004,13.35,6,1,2,1,16
1,293,186.5924,5182.5872,3,0.071806046,12.792854228644991,5,2,1,3,35
0,1061,145.1444,1886.8772,6,0.05507343,17.75,8,0,2,1,23
0,461,88.054,1211.756,0,0.0,13.5,1,2,0,1,33
1,647,102.4674,203.7348,10,0.0,11.8,0,2,1,0,22
0,61,147.2102,1895.5326,14,0.014577695,5.78,9,0,1,1,21
1,767,55.2614,552.614,2,0.0,9.0,3,2,1,2,11
1,192,241.0538,1201.769,4,0.156831826,17.75,8,0,2,1,23
0,585,98.7042,892.8378,13,0.0,8.395,1,2,0,1,33
0,524,62.5536,1592.5936,6,0.057512481,12.792854228644991,5,2,1,3,35
0,285,253.00400000000002,3795.06,15,0.0,12.85,3,2,1,2,11
0,1077,51.5324,882.8508,3,0.09803690300000001,8.5,9,0,1,1,21
0,168,216.9192,6471.576,6,0.0,14.0,2,1,1,1,13
0,141,123.7388,1609.9044,7,0.042377219,9.3,7,1,1,1,18
0,83,58.7904,585.904,14,0.10759787900000001,15.85,8,0,2,1,23
0,998,193.7504,4602.0096,4,0.082549896,10.8,8,0,2,1,23
0,510,117.415,466.06,10,0.02414202,7.26,0,2,1,0,22
0,948,85.3566,591.8962,4,0.057771828,18.7,3,2,1,2,11
0,1118,224.3404,4500.808,4,0.057292529,16.0,3,2,1,2,11
0,1410,113.1544,4250.4672,9,0.12461088599999999,8.895,1,2,0,1,33
0,784,82.3908,1342.2528,3,0.010663188999999998,11.1,7,1,1,1,18
0,139,128.9336,1278.336,7,0.091237452,18.85,3,2,1,2,11
0,110,230.2694,3197.1716,7,0.064325351,7.905,3,2,1,2,11
0,85,143.8128,3020.0688,7,0.020920179,14.7,8,0,2,1,23
1,552,121.1072,980.0576,6,0.041641933,12.6,7,1,1,1,18
1,257,157.6972,2960.1468,13,0.173462841,16.0,3,2,1,2,11
0,478,263.1884,529.9768,4,0.24749009,12.792854228644991,4,0,2,0,35
1,396,154.463,2972.797,5,0.08742173800000001,12.792854228644991,5,2,1,3,35
0,562,239.3564,3098.6332,13,0.038744606,13.35,2,1,1,1,13
0,1158,109.6228,110.5228,4,0.124910635,20.1,0,2,1,0,22
0,770,48.4692,591.2304,6,0.046673494,8.185,3,2,1,2,11
0,1538,107.7622,529.311,9,0.048134591,9.195,9,0,1,1,21
0,481,210.8586,6331.758000000001,6,0.038720852,19.1,3,2,1,2,11
0,451,42.9428,703.0848,13,0.12241394,12.85,2,1,1,1,13
0,1429,165.6526,1315.6208,8,0.032321607999999995,11.15,7,1,1,1,18
0,554,216.785,1947.465,13,0.026139403999999998,9.8,7,1,1,1,18
0,137,114.086,1810.976,7,0.0,10.195,8,0,2,1,23
1,931,172.108,4327.7,6,0.144338493,12.792854228644991,5,2,1,3,35
0,1186,181.2976,5070.7328,3,0.034166609,12.0,2,1,1,1,13
1,902,240.9538,480.7076,6,0.27321283,12.792854228644991,4,0,2,0,35
1,519,144.6102,3353.6346,13,0.03858813,16.7,9,0,1,1,21
0,719,148.7392,1640.5312,5,0.032628111,17.1,8,0,2,1,23
0,602,91.083,89.883,0,0.133198355,12.792854228644991,4,0,2,0,35
1,519,143.9102,1749.7224,13,0.038528228,16.7,8,0,2,1,23
0,281,120.8098,3374.2744,5,0.016705436,19.35,2,1,1,1,13
0,875,178.9318,180.4318,13,0.058893460999999994,19.2,0,2,1,0,22
1,401,150.9024,4857.6768,3,0.050256160999999994,12.792854228644991,5,2,1,3,35
0,688,142.0154,2269.0464,13,0.054234197000000005,18.25,8,0,2,1,23
0,905,86.1856,1406.1696,1,0.12961476,16.75,2,1,1,1,13
0,719,150.2392,596.5568,5,0.054612768,17.1,0,2,1,0,22
1,646,61.422,539.298,3,0.030150193,13.0,7,1,1,1,18
1,383,129.4968,3392.9168,6,0.059849152999999995,7.17,7,1,1,1,18
1,884,61.9194,123.8388,13,0.034942397,19.85,0,2,1,0,22
0,1353,119.8782,238.3564,9,0.060672263,12.792854228644991,4,0,2,0,35
1,1157,231.93,2563.33,3,0.102038294,4.615,7,1,1,1,18
1,993,47.2402,918.804,13,0.135258515,7.63,3,2,1,2,11
0,1406,163.4868,4586.0304,9,0.120396991,8.39,1,2,0,1,33
0,1418,33.5874,635.1732,8,0.030527166,5.175,2,1,1,1,13
0,1308,212.6902,637.1706,9,0.099053537,16.0,1,2,0,1,33
0,665,159.8236,322.2472,13,0.134564284,12.792854228644991,4,0,2,0,35
0,229,256.7672,4346.3424,4,0.030288215,12.792854228644991,5,2,1,3,35
1,164,217.6482,3285.723,4,0.073562475,12.792854228644991,5,2,1,3,35
1,292,185.7898,2619.2572,15,0.048883854000000004,9.5,3,2,1,2,11
0,466,131.3284,1318.2839999999999,6,0.035893142999999995,10.895,3,2,1,2,11
1,700,72.4038,221.7114,10,0.014998913999999999,12.792854228644991,4,0,2,0,35
1,1206,163.1184,4623.3152,3,0.012012071000000001,17.2,8,0,2,1,23
0,745,127.102,1771.0279999999998,6,0.045855272999999995,19.85,3,2,1,2,11
0,52,109.1596,107.8596,7,0.14032811,6.385,0,2,1,0,22
0,101,38.7164,579.246,7,0.019402371,11.65,9,0,1,1,21
0,757,155.463,4068.038,13,0.0,12.85,6,1,2,1,16
1,1170,163.221,1794.3310000000001,5,0.042716709000000005,17.7,2,1,1,1,13
1,1025,173.6054,700.4216,1,0.08179476599999999,9.1,9,0,1,1,21
1,404,176.0028,1239.7196,6,0.12594281599999999,15.5,7,1,1,1,18
0,1341,127.902,2150.534,9,0.0,16.35,2,1,1,1,13
1,1044,75.2038,517.3266,13,0.011472001,10.695,3,2,1,2,11
0,952,117.2466,2239.0854,6,0.103146658,16.6,9,0,1,1,21
1,415,173.8738,347.5476,15,0.012327847,12.792854228644991,4,0,2,0,35
1,397,170.8764,2233.0932,6,0.166032929,13.15,3,2,1,2,11
1,1160,194.982,3089.312,5,0.04224015,11.5,2,1,1,1,13
0,1340,160.792,3675.216,9,0.072317217,12.792854228644991,5,2,1,3,35
1,986,94.31200000000001,2516.724,0,0.13948429199999998,12.792854228644991,5,2,1,3,35
1,1069,106.1306,2090.612,10,0.024536636,5.63,6,1,2,1,16
1,1017,153.4314,1861.5768,3,0.085296625,19.2,3,2,1,2,11
0,804,189.9846,6114.7072,10,0.080649685,12.792854228644991,5,2,1,3,35
0,157,219.4456,3094.6384,5,0.0,6.695,8,0,2,1,23
0,698,194.4452,5089.3752,0,0.054930533,15.75,8,0,2,1,23
0,643,103.899,1960.781,6,0.031097947999999997,12.5,9,0,1,1,21
0,919,185.2608,183.7608,10,0.016735879,21.25,0,2,1,0,22
0,1456,99.67,2596.62,9,0.134418705,12.792854228644991,5,2,1,3,35
0,1379,195.5136,1749.7224,9,0.168266556,18.85,3,2,1,2,11
0,1353,120.6782,1310.9602,9,0.034646067,20.1,6,1,2,1,16
0,1453,150.1708,2708.4744,8,0.021639678,11.395,9,0,1,1,21
0,896,64.6826,1097.9042,1,0.11144608,9.3,7,1,1,1,18
0,1344,222.3746,5609.365,9,0.013956116000000001,12.792854228644991,5,2,1,3,35
0,1436,108.1938,428.7752,11,0.152377658,12.8,0,2,1,0,22
0,1086,47.5034,534.6374,0,0.037465846000000004,6.8,1,2,0,1,33
0,1478,133.7942,1722.4246,8,0.020876485,12.792854228644991,5,2,1,3,35
1,723,220.3456,1989.4104,0,0.0268952,15.0,7,1,1,1,18
1,945,167.6816,1845.5976,1,0.081916124,19.85,2,1,1,1,13
0,130,144.6444,2467.4548,7,0.163233667,7.85,9,0,1,1,21
1,1212,96.9752,1725.7536,13,0.121748174,20.2,3,2,1,2,11
0,32,98.0726,1761.7068,4,0.132939639,11.85,7,1,1,1,18
1,632,152.8366,2871.5954,0,0.079327367,6.135,8,0,2,1,23
0,1123,177.737,2117.244,13,0.06519497099999999,9.0,1,2,0,1,33
0,1202,255.1356,3815.034,13,0.026248606,17.5,3,2,1,2,11
0,382,246.34599999999998,739.038,5,0.131921819,12.15,2,1,1,1,13
1,396,155.263,625.852,5,0.0,11.0,9,0,1,1,21
0,359,261.691,4207.856,5,0.026865808999999997,17.5,6,1,2,1,16
1,981,172.0422,4828.3816,6,0.046544984000000005,12.792854228644991,5,2,1,3,35
0,73,75.867,2450.144,4,0.092241348,12.792854228644991,5,2,1,3,35
0,771,103.79899999999999,1135.1889999999999,13,0.052740762999999996,17.5,2,1,1,1,13
0,355,119.8124,1659.1736,13,0.0,12.792854228644991,5,2,1,3,35
0,19,233.6642,3950.1914,4,0.05674865900000001,10.6,1,2,0,1,33
0,536,161.3578,1123.2046,5,0.017822936,7.145,7,1,1,1,18
0,868,175.9686,5866.3638,3,0.017659068,12.792854228644991,5,2,1,3,35
1,1252,97.2042,1686.4714,0,0.07929647,20.7,8,0,2,1,23
1,415,173.5738,1216.4166,15,0.007006883,12.792854228644991,5,2,1,3,35
0,1202,252.6356,2543.356,13,0.026195131,17.5,7,1,1,1,18
1,1170,161.921,2120.573,5,0.042542484000000005,17.7,9,0,1,1,21
1,1204,131.031,1038.6480000000001,1,0.054474157999999995,8.6,6,1,2,1,16
1,334,228.4668,3916.2356,5,0.0,9.5,9,0,1,1,21
1,522,101.5674,1629.8784,10,0.12237250400000001,17.7,3,2,1,2,11
0,467,116.8834,2649.2182,13,0.037148619,12.3,2,1,1,1,13
0,1516,111.0228,221.0456,9,0.052593952,6.26,0,2,1,0,22
0,1465,167.6474,3874.2902,9,0.012593466999999999,17.7,3,2,1,2,11
0,607,162.8894,647.1576,6,0.012325121999999999,18.25,3,2,1,2,11
0,1207,89.7172,1605.9096,4,0.131489269,5.8,3,2,1,2,11
1,866,262.7594,7064.8038,1,0.064224789,14.5,2,1,1,1,13
0,453,162.5526,986.7156,15,0.060589424,18.25,2,1,1,1,13
0,1122,179.3318,1263.0226,6,0.022649892999999997,12.85,7,1,1,1,18
0,591,111.9886,1445.4518,6,0.128390273,17.1,6,1,2,1,16
0,209,196.8768,1182.4608,4,0.055476238,7.575,9,0,1,1,21
0,188,120.8414,2071.3038,6,0.008757492,9.21,1,2,0,1,33
0,1049,196.6426,5141.3076,10,0.007273831,11.3,1,2,0,1,33
0,998,190.6504,575.2512,4,0.144534212,12.792854228644991,4,0,2,0,35
1,961,157.7946,1104.5622,6,0.043743689,13.6,7,1,1,1,18
1,887,87.2514,1505.3738,0,0.062477955,20.85,3,2,1,2,11
1,880,106.3596,2912.2092,10,0.078060601,9.195,8,0,2,1,23
0,359,261.291,5522.811,5,0.026740767000000002,12.792854228644991,5,2,1,3,35
0,140,252.9382,2775.7202,7,0.140821917,15.75,9,0,1,1,21
1,163,101.999,619.194,3,0.068403271,16.5,3,2,1,2,11
0,158,126.6994,256.9988,6,0.0,12.792854228644991,4,0,2,0,35
0,1395,154.634,2297.01,11,0.02312394,20.5,1,2,0,1,33
1,904,118.1782,2621.9204,13,0.047449835,17.6,3,2,1,2,11
0,68,42.7428,790.9704,4,0.11035900400000001,8.775,3,2,1,2,11
0,1466,197.5084,2976.1259999999997,8,0.054620504,10.1,6,1,2,1,16
0,1541,44.1086,1115.215,8,0.0,18.2,7,1,1,1,18
1,1216,103.09899999999999,309.597,3,0.009051307,8.975,1,2,0,1,33
1,754,65.7168,2237.0879999999997,6,0.160722863,12.792854228644991,5,2,1,3,35
0,354,141.0154,2694.4926,6,0.03625493,9.6,1,2,0,1,33
0,1249,116.0808,234.3616,6,0.064824502,8.185,0,2,1,0,22
0,1449,236.6906,3089.9778,8,0.033024328,14.75,3,2,1,2,11
0,1265,37.219,476.04699999999997,9,0.143574191,20.5,7,1,1,1,18
1,747,51.3666,1076.5986,13,0.09933321699999999,14.65,7,1,1,1,18
0,1097,90.9488,633.8416,3,0.12475207,19.2,2,1,1,1,13
0,1483,127.3652,1549.9824,9,0.093170838,5.945,9,0,1,1,21
1,220,144.2102,4082.6856,4,0.007538459,17.5,6,1,2,1,16
1,270,122.87299999999999,3448.844,4,0.009676286,10.895,2,1,1,1,13
0,243,89.7172,1159.8236,15,0.141792841,20.5,8,0,2,1,23
1,276,63.8168,958.752,15,0.05436436,12.792854228644991,5,2,1,3,35
1,325,99.47,299.61,3,0.031573246,13.65,3,2,1,2,11
0,1495,150.6024,2428.8384,8,0.055943697,15.7,1,2,0,1,33
1,769,229.201,3215.8140000000003,5,0.0,18.7,6,1,2,1,16
1,1,163.8868,327.5736,14,0.066831682,19.35,0,2,1,0,22
1,262,79.3986,856.8846,4,0.06516504599999999,16.0,9,0,1,1,21
0,1271,159.4604,3169.208,9,0.0,6.965,1,2,0,1,33
1,939,233.9616,1406.1696,10,0.069728296,11.395,7,1,1,1,18
0,1528,56.9588,744.3644,9,0.09660879,7.5,7,1,1,1,18
1,4,189.253,3605.3070000000002,14,0.007038478000000001,6.115,1,2,0,1,33
1,1168,264.091,262.991,4,0.153456703,12.792854228644991,4,0,2,0,35
1,915,110.65700000000001,2966.139,1,0.043982464000000006,14.8,7,1,1,1,18
0,859,46.1376,383.5008,3,0.139202085,8.71,6,1,2,1,16
1,1199,50.9692,394.1536,5,0.08618464699999999,15.5,3,2,1,2,11
1,610,48.7034,534.6374,0,0.082250863,19.35,6,1,2,1,16
0,77,173.1422,5000.8238,14,0.034286109,12.792854228644991,5,2,1,3,35
0,1257,111.8886,1667.829,5,0.100482186,19.2,3,2,1,2,11
1,560,152.4682,2439.4912,6,0.049051717,16.25,9,0,1,1,21
0,573,265.1884,5034.7796,4,0.005230785999999999,19.85,1,2,0,1,33
1,753,259.6936,2087.9488,5,0.08062523,13.65,6,1,2,1,16
0,144,120.844,2157.192,14,0.081787519,7.535,8,0,2,1,23
0,395,185.1898,374.1796,5,0.010615026000000001,12.792854228644991,4,0,2,0,35
0,392,64.551,1201.769,13,0.009534758,12.792854228644991,5,2,1,3,35
1,482,63.2168,1725.7536,13,0.056602818,5.59,8,0,2,1,23
1,1248,240.4512,7028.1848,6,0.057047756,11.0,6,1,2,1,16
0,504,195.0768,1970.7679999999998,12,0.05410964,19.85,9,0,1,1,21
0,1019,153.6314,5274.4676,10,0.058209079000000004,17.6,7,1,1,1,18
1,926,224.4062,225.7062,0,0.083056555,6.215,0,2,1,0,22
1,374,128.83100000000002,1817.634,5,0.020015391,15.1,3,2,1,2,11
0,968,230.6352,5725.88,4,0.102426197,13.35,1,2,0,1,33
1,292,186.5898,5238.5144,15,0.048761223,9.5,9,0,1,1,21
1,656,179.2344,2141.2128,5,0.0,11.8,6,1,2,1,16
0,410,40.3454,796.9626,5,0.056281276,17.6,6,1,2,1,16
0,573,266.6884,264.9884,4,0.008762556,19.85,0,2,1,0,22
0,230,147.6392,1938.8096,5,0.139669224,13.35,9,0,1,1,21
0,81,158.4578,1444.1202,7,0.13797299300000002,18.85,2,1,1,1,13
0,771,102.999,2992.7709999999997,13,0.0,17.5,8,0,2,1,23
1,1212,95.3752,1150.5024,13,0.12194009900000001,20.2,2,1,1,1,13
0,1496,149.9392,1491.392,9,0.024926012999999997,5.88,9,0,1,1,21
1,1231,95.641,1737.7379999999998,13,0.039031927,12.792854228644991,5,2,1,3,35
0,269,94.4094,1904.1879999999999,3,0.13727,15.85,2,1,1,1,13
0,950,127.3678,508.6712,5,0.095989602,5.985,7,1,1,1,18
0,310,170.4132,4396.9432,3,0.142443405,18.85,2,1,1,1,13
0,81,161.7578,1604.578,7,0.137410256,18.85,9,0,1,1,21
0,808,113.5544,894.8352,13,0.104400238,7.51,2,1,1,1,13
0,1520,190.8162,3271.0754,9,0.0,16.2,6,1,2,1,16
0,1530,182.5976,1629.8784,9,0.015750947,17.6,3,2,1,2,11
0,1307,54.6956,764.3384,9,0.092937216,8.97,1,2,0,1,33
1,506,64.751,126.50200000000001,0,0.03828933,7.22,1,2,0,1,33
0,267,228.1694,228.3694,13,0.20816215600000001,12.792854228644991,4,0,2,0,35
0,318,94.4778,2628.5784,3,0.121936216,8.71,2,1,1,1,13
1,324,186.0924,3516.7556,15,0.135646297,17.7,3,2,1,2,11
0,739,217.5166,653.1498,1,0.069240685,15.85,7,1,1,1,18
0,195,160.3578,2406.867,6,0.03127929,6.055,2,1,1,1,13
1,610,46.8034,1069.2748,0,0.08186804,12.792854228644991,5,2,1,3,35
1,446,141.5496,1976.0944,3,0.034753686,19.25,9,0,1,1,21
0,489,91.0146,1368.219,13,0.028476451,16.5,7,1,1,1,18
1,795,57.8562,355.5372,4,0.067872402,13.5,8,0,2,1,23
1,655,250.9408,1001.3632,10,0.026420581000000002,12.792854228644991,4,0,2,0,35
0,699,164.5526,1644.526,2,0.061183503,7.865,7,1,1,1,18
0,1357,84.7224,1619.2256,8,0.035247642,10.6,9,0,1,1,21
1,351,88.9514,3453.5046,4,0.02974207,12.792854228644991,5,2,1,3,35
1,186,178.33700000000002,1411.496,5,0.128397995,16.2,6,1,2,1,16
1,391,169.7448,3238.4512,6,0.058918844000000005,14.5,9,0,1,1,21
0,1428,116.4492,2316.984,9,0.07679167099999999,7.235,1,2,0,1,33
0,120,55.1298,1240.3854,7,0.021220113,16.75,6,1,2,1,16
1,277,88.8514,265.6542,0,0.20042639999999998,12.792854228644991,4,0,2,0,35
0,21,113.286,2716.4640000000004,14,0.07858962900000001,12.792854228644991,5,2,1,3,35
1,208,52.56399999999999,639.168,3,0.031261582999999996,14.0,6,1,2,1,16
0,573,265.8884,2649.884,4,0.005235143,19.85,8,0,2,1,23
0,352,106.32799999999999,852.2239999999999,5,0.027032204,10.895,2,1,1,1,13
0,1036,148.205,449.415,0,0.172856719,5.635,0,2,1,0,22
1,490,229.3668,2303.6679999999997,13,0.08561751699999999,10.65,2,1,1,1,13
0,602,88.28299999999999,89.883,0,0.127334766,15.1,0,2,1,0,22
0,1273,178.7318,1263.0226,9,0.036641597000000005,16.5,8,0,2,1,23
1,493,208.5638,2277.7018,3,0.014656563999999999,13.35,7,1,1,1,18
0,411,63.0826,322.913,10,0.037864853999999996,12.15,1,2,0,1,33
0,160,186.3924,1295.6468,13,0.036016619,13.65,9,0,1,1,21
1,474,240.28799999999998,2396.88,12,0.12953868,20.75,9,0,1,1,21
0,481,210.6586,5487.5236,6,0.038531668,19.1,1,2,0,1,33
0,87,171.5764,4637.9628,4,0.0,17.25,7,1,1,1,18
